date,UTRGRID100,seconde,hotspot_category,is_hotspot
2019-12-12,1373_4539,689,10-15 min,True
2019-12-12,1373_4540,378,5-10 min,False
2019-12-12,1374_4539,832,10-15 min,True
2019-12-12,1374_4540,519,5-10 min,False
2019-12-12,1377_4533,465,5-10 min,False
2019-12-12,1378_4532,794,10-15 min,True
2019-12-12,1378_4533,1133,15+ min,True
2019-12-12,1378_4534,643,10-15 min,True
2019-12-12,1379_4532,738,10-15 min,True
2019-12-12,1379_4534,496,5-10 min,False
2019-12-13,1348_4540,1469,15+ min,True
2019-12-13,1354_4531,360,5-10 min,False
2019-12-13,1354_4532,506,5-10 min,False
2019-12-13,1362_4530,385,5-10 min,False
2019-12-13,1364_4523,628,10-15 min,True
2019-12-13,1364_4524,440,5-10 min,False
2019-12-13,1365_4522,419,5-10 min,False
2019-12-13,1365_4534,512,5-10 min,False
2019-12-13,1366_4522,661,10-15 min,True
2019-12-13,1367_4522,524,5-10 min,False
2019-12-13,1367_4529,466,5-10 min,False
2019-12-13,1368_4524,341,5-10 min,False
2019-12-13,1368_4544,411,5-10 min,False
2019-12-13,1369_4544,431,5-10 min,False
2019-12-13,1374_4522,339,5-10 min,False
2019-12-13,1377_4526,1291,15+ min,True
2019-12-13,1377_4527,2621,15+ min,True
2019-12-13,1377_4528,460,5-10 min,False
2019-12-14,1354_4525,361,5-10 min,False
2019-12-16,1352_4532,412,5-10 min,False
2019-12-16,1354_4526,377,5-10 min,False
2019-12-16,1363_4531,478,5-10 min,False
2019-12-16,1369_4540,350,5-10 min,False
2019-12-16,1370_4540,338,5-10 min,False
2019-12-16,1370_4542,695,10-15 min,True
2019-12-16,1371_4541,968,15+ min,True
2019-12-16,1372_4540,903,15+ min,True
2019-12-16,1382_4526,1699,15+ min,True
2019-12-16,1382_4527,813,10-15 min,True
2019-12-16,1382_4530,468,5-10 min,False
2019-12-16,1382_4531,369,5-10 min,False
2019-12-16,1384_4527,350,5-10 min,False
2019-12-16,1385_4526,526,5-10 min,False
2019-12-16,1385_4527,329,5-10 min,False
2019-12-17,1363_4536,396,5-10 min,False
2019-12-17,1363_4537,336,5-10 min,False
2019-12-17,1363_4540,306,5-10 min,False
2019-12-17,1365_4534,1072,15+ min,True
2019-12-17,1367_4538,504,5-10 min,False
2019-12-17,1368_4542,357,5-10 min,False
2019-12-17,1369_4536,655,10-15 min,True
2019-12-17,1369_4538,892,10-15 min,True
2019-12-17,1370_4536,514,5-10 min,False
2019-12-17,1370_4538,1172,15+ min,True
2019-12-17,1375_4529,352,5-10 min,False
2019-12-17,1375_4530,555,5-10 min,False
2019-12-17,1376_4531,475,5-10 min,False
2019-12-17,1377_4529,629,10-15 min,True
2019-12-17,1377_4530,403,5-10 min,False
2019-12-17,1378_4529,351,5-10 min,False
2019-12-17,1378_4530,596,5-10 min,False
2019-12-18,1346_4535,346,5-10 min,False
2019-12-18,1347_4534,379,5-10 min,False
2019-12-18,1348_4532,786,10-15 min,True
